,title,link,description,garage,price,home_type,city,date,source_link,home_size,home_area,floor,elevator,price_per_sqr_meter,neighborhood,price_per_sqr_meter_bin,price_bin,home_area_bin,street_names
47,apartamento t2 em santo antonio costa de caparica,https://www.idealista.pt/imovel/33391477/,"Apartamento mobiliado, disponível para arrendamento no período de 01/06 a 31/08.
Simpático e acolhedor 'T2', inserido em prédio em bom estado de conservação, primeiro andar sem elevador, situado na zona de Santo António de Caparica.
O apartamento é soalheiro, encontra-se totalmente remodelado, com boas áreas e uma si",True,1400,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/,t2,78,1,False,17.948717,costa de caparica,"(16.67, 20.64]","(1364.8, 2349.6]","(70.56, 98.84]",santo antonio costa de caparica
48,apartamento t2 em centro da charneca da caparica charneca da caparica e sobreda,https://www.idealista.pt/imovel/33338329/,"Apartamento T2 recente, localizado em Palhais, Charneca da Caparica, a 1 minuto de carro da entrada da A33, fácil acesso á ponte 25 de Abril e A2.
Arrecadação individual 12,5m2.
Hall de entrada 1,80m2 com porta blindada.
Sala 22m2 com pavimento em mosaico.
Cozinha 10m2 completamente equipada com todos os eletrodomé",True,1200,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/,t2,86,0,False,13.953488,charneca da caparica e sobreda,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",charneca da caparica charneca da caparica
49,apartamento t2 na avenida dom nuno alvares pereira almada,https://www.idealista.pt/imovel/33388340/,"Excelente apartamento T2 com um convidativo terraço na Avenida Dom Nuno Álvares Pereira, junto à Praça São João Baptista no centro da cidade de Almada.
Uma excelente opção para quem está a começar a sua vida numa nova cidade.
O apartamento foi remodelado recentemente e está em óptimo estado de conservação e está disp",True,1300,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,87,1,False,14.942529,almada,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",avenida dom nuno alvares almada
50,apartamento t2 em cova da piedade almada  cova da piedade  pragal  cacilhas,https://www.idealista.pt/imovel/33315768/,"Apartamento T2 com uma área bruta de 125m2.
Este apartamento é composto por:
-Hall de entrada com 6m2, chão de ceramica e uma despensa de 3m2.
-Sala de estar com 14m2, chão de taco e uma varanda com vista para a rua.
-Dois quartos ambos com 12m2, chão de taco e com uma vista rua/traseiras.
-Casa de banho com 5m2,",True,1250,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,125,1,False,10.0,almada cova da piedade pragal cacilhas,"(8.731, 12.701]","(355.38, 1364.8]","(98.84, 127.12]",cova da piedade pragal cacilhas
51,apartamento t2 na avenida rainha dona leonor s n almada,https://www.idealista.pt/imovel/33392262/,"Apartamento de 2 assoalhadas, totalmente remodelado, localização central, próximo de escolas, creches, supermercado, comércio, serviços e transportes.
1 Sala + 2 Quartos (ambos com soalho flutuante )
Roupeiros Embutidos
WC c/ Base de Duche
Caixilharia PVC com janelas oscilobatentes/vidro duplo
Estores eléctricos
Duas",True,1600,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,69,0,False,23.188406,almada,"(20.64, 24.61]","(1364.8, 2349.6]","(42.28, 70.56]",avenida rainha dona leonor almada
52,apartamento t2  praca lopes graca centro de laranjeiro laranjeiro e feijo,https://www.idealista.pt/imovel/33371817/,"FANTÁSTICO T2 + 1, Mobilado e com Parqueamento!
Você procura o lugar perfeito para chamar de lar? Se sim, nós temos a solução! Este incrível apartamento mobilado, está disponível para arrendamento e oferece uma combinação imbatível de conforto, conveniência e localização privilegiada.
Imóvel com 2 frentes e duas entr",True,1750,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,137,3,True,12.773723,laranjeiro e feijo,"(12.701, 16.67]","(1364.8, 2349.6]","(127.12, 155.4]",laranjeiro laranjeiro
53,apartamento t2 na rua engenheiro henrique mendia 28 centro costa de caparica,https://www.idealista.pt/imovel/33136110/,"Apartamento de 3 assoalhadas, como novo e vista mar na Costa da Caparica para Arrendamento
Encante-se com este espaçoso apartamento T2 localizado na deslumbrante Costa da Caparica.
Com uma sala ampla que proporciona um ambiente acolhedor e luminoso, este apartamento é o local ideal para criar momentos inesquecíveis.",True,2000,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,118,0,False,16.949152,costa de caparica,"(16.67, 20.64]","(1364.8, 2349.6]","(98.84, 127.12]",costa de caparica
54,apartamento t2 na rua bernardo francisco da costa almada,https://www.idealista.pt/imovel/33308527/,"Maravilhoso apartamento T2 com cozinha equipada.
Localização excelente próximo dos principais transportes e acessos para Lisboa.
Apartamento disponível para entrada imediata.
Cozinha equipada com:
- Placa elétrica
- Forno
- Exaustor
- Frigorifico
- Máquina de lavar roupa
- Termoacumulador
Contrato anual renovável.",True,1000,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,65,2,False,15.384615,almada,"(12.701, 16.67]","(355.38, 1364.8]","(42.28, 70.56]",almada
55,apartamento t2 em sao joao da caparica costa de caparica,https://www.idealista.pt/imovel/32949813/,"Arrendamento temporário, curta duração sendo os meses disponíveis para arrendamento:
outubro, novembro, dezembro (só até ao dia 20), janeiro, fevereiro, março e abril.
Magnifico apartamento T2 inserido em prédio de referência, em excelente estado de conservação, servido por dois elevadores, sala de convívio, ginásio",True,1850,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,124,7,True,14.919354,costa de caparica,"(12.701, 16.67]","(1364.8, 2349.6]","(98.84, 127.12]",sao joao da caparica costa de caparica
56,apartamento t2 em centro do feijo laranjeiro e feijo,https://www.idealista.pt/imovel/33330023/,"Excelente Apartamento com 3 Assoalhadas, no Feijó, R/C alto quase ao nivel do 1º Andar, com Quintal como NOVO, completamente remodelado, com muito bom gosto e materiais de elevada qualidade, boa exposição solar Nascente / Sul / Poente muito bem localizado próximo do LIDL e Mercado Municipal do Feijó.
Cozinha com 12 m2",True,1100,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-2,t2,72,0,False,15.277778,laranjeiro e feijo,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",laranjeiro e feijo
57,moradia geminada na rua de vera cruz 10 cova da piedade almada  cova da piedade  pragal  cacilhas,https://www.idealista.pt/imovel/33371813/,"Excelente Moradia em Almada, com projecto de arquitectura distinto e acompanhamento dos trabalhos por engenheiros, tendo uma excelente exposição solar nascente e poente, da qual é reflexo o exuberante jardim de buganvílias laranjas. no interior dois quartos, uma sala ampla com um duplo pé direito, clarabóias eléctricas",True,1600,moradia,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,110,0,False,14.545455,almada cova da piedade pragal cacilhas,"(12.701, 16.67]","(1364.8, 2349.6]","(98.84, 127.12]",vera cruz cova da piedade almada cova da piedade pragal cacilhas
58,apartamento t2 na rua arnaldo pacheco s n vale figueira  carcereira charneca da caparica e sobreda,https://www.idealista.pt/imovel/33372648/,"Venha conhecer este fantástico apartamento T2, para arrendamento, situado na Quinta do Bom Retiro, mobilado e com cozinha equipada. Tem uma area bruta privativa de 68m2 e com um terraço de 23m2 de uso exlusivo.  
Excelentes acessos a eixos e autoestradas. Próximo à Universidade, Hospital Garcia da Orta, ginásio, parque",True,1300,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,91,0,False,14.285714,charneca da caparica e sobreda,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",rua arnaldo pacheco vale figueira carcereira charneca da caparica
59,apartamento t2 na rua lourenco pires de tavora 21 almada,https://www.idealista.pt/imovel/27434771/,"DISPONÍVEL SETEMBRO 2024
Apartamento T2 mobilado (R/C), remodelado, com Terraço, composto por 1 quarto casal e 1 quarto solteiro, 1 WC, sala e cozinha equipada com placa fogão, forno elétrico, esquentador, frigorifico, máq. lavar-roupa e lava-loiça.
Prédio com Internet fibra ótica.
Perto de transportes, escolas e serv",True,1240,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,50,0,False,24.8,almada,"(24.61, 28.579]","(355.38, 1364.8]","(42.28, 70.56]",almada
60,apartamento t2 na rua dos ciprestes herdade da aroeira aroeira charneca da caparica e sobreda,https://www.idealista.pt/imovel/33382666/,"Numa zona paradisíaca a 25 minutos a sul de Lisboa, na Herdade da Aroeira encontra este lindo, agradável e confortável apartamento de 2 quartos, no rés-do-chão com jardim e terraço privativos, com total privacidade, como se de uma moradia se tratasse.
Beneficia de vista direta para os lagos com patos e rãs e para a zo",True,2500,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,122,0,False,20.491804,charneca da caparica e sobreda,"(16.67, 20.64]","(2349.6, 3334.4]","(98.84, 127.12]",charneca da caparica
61,apartamento t2 na rua 5 de outubro 15 caparica e trafaria almada,https://www.idealista.pt/imovel/33386162/,"Apartamento com assinatura de arquiteto em prédio completamente recuperado em Dezembro de 2023, a 30 metros do rio; toda a infraestrutura de eletricidade e canalização novas; janelas com vidros duplos e ar condicionado novos; eletrodomésticos embutidos (frigorífico, máquina de lavar louça, máquina de lavar roupa). Wi-F",True,1450,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,90,0,False,16.11111,almada,"(12.701, 16.67]","(1364.8, 2349.6]","(70.56, 98.84]",almada
62,apartamento t2 na rua 5 de outubro 15 caparica e trafaria almada,https://www.idealista.pt/imovel/33112143/,"Apartamento com assinatura de arquiteto em prédio completamente recuperado em Dezembro de 2023, a 30 metros do rio; toda a infraestrutura de eletricidade e canalização novas; janelas com vidros duplos e ar condicionado novos; eletrodomésticos embutidos (frigorífico, máquina de lavar louça, máquina de lavar roupa). Wi-F",True,1350,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,80,1,False,16.875,almada,"(16.67, 20.64]","(355.38, 1364.8]","(70.56, 98.84]",almada
63,apartamento t2 em santo antonio costa de caparica,https://www.idealista.pt/imovel/33373051/,"Excelente Apartamento com 3 Assoalhadas, 73 m2 áreas generosas, R/C alto, muito bem localizado em Santo António da Caparica a 10 minutos a pé das Praias de Santo Antonio e São João da Caparica, numa zona muito calma e tranquila, junto de todo o tipo de comércio e serviços e transportes para a Costa da Caparica, Trafari",True,1275,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,73,0,False,17.465754,costa de caparica,"(16.67, 20.64]","(355.38, 1364.8]","(70.56, 98.84]",santo antonio costa de caparica
64,apartamento t2 na rua herdade da aroeira  rua dos ciprestes herdade da aroeira aroeira charneca da caparica e sobreda,https://www.idealista.pt/imovel/33145506/,"Numa zona paradisíaca a 25 minutos a sul de Lisboa, na Herdade da Aroeira encontra este lindo, agradável e confortável apartamento de 2 quartos, no rés-do-chão com jardim e terraço privativos, com total privacidade, como se de uma moradia se tratasse.
Beneficia de vista direta para os lagos com patos e rãs e para a zo",True,2500,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,122,0,False,20.491804,charneca da caparica e sobreda,"(16.67, 20.64]","(2349.6, 3334.4]","(98.84, 127.12]",charneca da caparica
65,apartamento t2 na rua dom jose de mascarenhas almada,https://www.idealista.pt/imovel/33206719/,"Fantástico apartamento T2 pronto a estrear em Almada velha, na Rua Dom José de Mascarenhas, num r/c alto.
Situado numa zona histórica de Almada, encontramos este apartamento completamente renovado e com um potencial de valorização e rentabilização acrescidos.
A poucos metros do Castelo de Almada, onde podemos usufruir",True,1200,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-3,t2,57,0,False,21.052631,almada,"(20.64, 24.61]","(355.38, 1364.8]","(42.28, 70.56]",rua dom jose de mascarenhas
66,apartamento t2 em almada,https://www.idealista.pt/imovel/33308478/,"Excelente apartamento de 3 assoalhadas na zona de Almada Velha.
Inserido em Condomínio Fechado.
Completamente mobilado e equipado.
Com água e luz incluído no valor do arrendamento.
Condomínio com piscina e espaço exterior.
Perto de comercio, serviços e transportes.
Viver com qualidade é aqui.
Visite!
Ref. 5828.",True,2000,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,70,0,False,28.571428,em almada,"(24.61, 28.579]","(1364.8, 2349.6]","(42.28, 70.56]",almada
67,apartamento t2 na avenida dom afonso henriques s n almada,https://www.idealista.pt/imovel/33359817/,"Apartamento de 3 assoalhadas, renovado, com uma localização central, perto de comércio, serviços e transportes. Supermercado e metro de superfície a poucos metros.  
 
Condições para arrendamento:
 
Documentos do arrendatário e fiador a apresentar com uma eventual proposta:
 
Cartão de Cidadão ou equivalente
3 últimos",True,1200,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,73,0,False,16.438356,almada,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",avenida dom afonso henriques almada
68,apartamento t2 em centro de laranjeiro laranjeiro e feijo,https://www.idealista.pt/imovel/33327349/,"FANTÁSTICO T2 + 1 COM PARQUEAMENTO
Você procura o lugar perfeito para chamar de lar? Se sim, nós temos a solução! Este incrível apartamento mobilado, está disponível para arrendamento e oferece uma combinação imbatível de conforto, conveniência e localização privilegiada.
Imóvel com 2 frentes e duas entradas. Possibili",True,1750,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,137,0,False,12.773723,laranjeiro e feijo,"(12.701, 16.67]","(1364.8, 2349.6]","(127.12, 155.4]",laranjeiro laranjeiro
69,apartamento t2 na avenida dom joao i s n almada,https://www.idealista.pt/imovel/33298571/,"PT
Este apartamento T2 está estrategicamente situado em Almada, próximo ao Tribunal de Trabalho, Praça S. João Batista e à estação de metro, proporcionando fácil acesso a todas as áreas importantes da cidade.  
 
Recentemente renovado, este apartamento oferece um ambiente moderno e elegante, garantindo o máximo confort",True,1200,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,73,0,False,16.438356,almada,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",avenida dom joao i almada
70,apartamento t2 na rua dos ciprestes 18 herdade da aroeira aroeira charneca da caparica e sobreda,https://www.idealista.pt/imovel/33384745/,"Este apartamento de 2 quartos localizado na Herdade da Aroeira é uma casa de praia única a apenas cinco minutos de carro da praia mais próxima Fonte da Telha. Com 1 quarto duplo totalmente equipado e 1 quarto twin não equipado, ambos com armários embutidos; tem uma cozinha totalmente equipada, uma espaçosa sala de esta",True,1450,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,100,1,False,14.5,charneca da caparica e sobreda,"(12.701, 16.67]","(1364.8, 2349.6]","(98.84, 127.12]",charneca da caparica
71,apartamento t2 na rua joao luis da cruz 8 cacilhas almada  cova da piedade  pragal  cacilhas,https://www.idealista.pt/imovel/33382660/,"Apartamento T2 renovado e muito luminoso, com varanda a quase toda a volta e vista para a Lisnave e o Rio. Renovação de qualidade e com bom gosto, esta poderá ser a sua próxima casa.
Apesar de não ter fotos mobilado, a casa encontra-se mobilada - brevemente colocarei fotos com os moveis.
Zona muito central, próxima do",True,1200,apartamento,almada,2024-05-15,https://www.idealista.pt/arrendar-casas/almada/pagina-4,t2,102,1,False,11.764706,almada cova da piedade pragal cacilhas,"(8.731, 12.701]","(355.38, 1364.8]","(98.84, 127.12]",rua joao luis cruz almada cova da piedade pragal cacilhas
